BTCUSDT,64186.370000,64186.380000,1771976247214,1771976245934,1771976245934,100545,49,0
BTCUSDT,57767.740000,64186.380000,1771976247314,1771976246034,1771976246034,100222,169,0
BTCUSDT,64108.650000,64186.380000,1771976247414,1771976246134,1771976246134,99631,125,0
BTCUSDT,57767.740000,64186.380000,1771976247514,1771976246235,1771976246235,100710,155,0
BTCUSDT,63672.880000,64269.030000,1771976247614,1771976246334,1771976246334,99517,152,0
BTCUSDT,64186.370000,64194.830000,1771976247914,1771976246634,1771976246634,300153,85,0
BTCUSDT,64179.040000,64750.970000,1771976248014,1771976246734,1771976246734,99905,205,0
BTCUSDT,57767.740000,64186.380000,1771976248314,1771976247033,1771976247033,299307,42,0
BTCUSDT,64112.440000,64188.440000,1771976248414,1771976247134,1771976247134,100392,54,0
BTCUSDT,64156.200000,64188.440000,1771976248514,1771976247234,1771976247234,100361,169,0
BTCUSDT,57767.740000,64186.380000,1771976248714,1771976247434,1771976247434,199805,75,0
BTCUSDT,64159.420000,64186.380000,1771976248814,1771976247534,1771976247534,99907,46,0
BTCUSDT,57767.740000,64186.380000,1771976248914,1771976247634,1771976247634,99807,43,0
BTCUSDT,57767.740000,64186.380000,1771976249014,1771976247735,1771976247735,100990,410,0
BTCUSDT,63976.130000,64269.030000,1771976249214,1771976247934,1771976247934,199045,45,0
BTCUSDT,57767.740000,64188.440000,1771976249514,1771976248234,1771976248234,300245,43,0
BTCUSDT,64132.900000,64186.380000,1771976249614,1771976248334,1771976248334,100062,137,0
BTCUSDT,64186.370000,64186.380000,1771976249715,1771976248435,1771976248435,100567,113,0
BTCUSDT,57767.740000,64209.300000,1771976249814,1771976248534,1771976248534,99356,134,0
BTCUSDT,64140.620000,64194.830000,1771976249914,1771976248634,1771976248634,100279,157,0
BTCUSDT,64143.710000,64239.260000,1771976250014,1771976248734,1771976248734,99896,150,0
BTCUSDT,64162.480000,64219.610000,1771976250214,1771976248934,1771976248934,199426,88,0
BTCUSDT,64143.710000,64345.050000,1771976250314,1771976249034,1771976249034,99982,132,0
BTCUSDT,64179.120000,64186.380000,1771976250416,1771976249136,1771976249136,101976,53,0
BTCUSDT,64186.370000,64186.380000,1771976250514,1771976249234,1771976249234,97989,73,0
BTCUSDT,64132.900000,64188.440000,1771976250614,1771976249334,1771976249334,100573,349,0
BTCUSDT,64167.200000,64188.450000,1771976250714,1771976249434,1771976249435,100381,192,0
BTCUSDT,64027.630000,64186.380000,1771976250814,1771976249534,1771976249534,99843,155,0
BTCUSDT,64186.370000,64186.380000,1771976251014,1771976249734,1771976249734,199796,306,0
BTCUSDT,64189.480000,64186.380000,1771976251114,1771976249834,1771976249835,100050,783,0
BTCUSDT,64192.530000,64189.490000,1771976251214,1771976249934,1771976249935,99887,832,0
BTCUSDT,64192.530000,64192.540000,1771976251314,1771976250034,1771976250034,99513,155,0
BTCUSDT,64189.480000,64192.540000,1771976251414,1771976250133,1771976250133,99791,81,0
BTCUSDT,64192.530000,64192.540000,1771976251514,1771976250234,1771976250234,100203,88,0
BTCUSDT,64196.730000,64192.540000,1771976251614,1771976250334,1771976250334,100183,245,0
BTCUSDT,64196.730000,64196.740000,1771976251714,1771976250434,1771976250434,100038,174,0
BTCUSDT,64196.730000,64196.740000,1771976251814,1771976250533,1771976250534,99651,97,0
BTCUSDT,64196.730000,64196.740000,1771976251914,1771976250634,1771976250634,100505,227,0
BTCUSDT,64196.730000,64196.740000,1771976252014,1771976250734,1771976250734,99626,141,0
BTCUSDT,64196.740000,64196.740000,1771976252114,1771976250834,1771976250834,100028,147,0
BTCUSDT,64197.370000,64196.750000,1771976252214,1771976250934,1771976250935,100707,795,0
BTCUSDT,64197.370000,64197.380000,1771976252314,1771976251035,1771976251035,100317,340,0
BTCUSDT,64197.370000,64197.380000,1771976252414,1771976251134,1771976251134,99498,225,0
BTCUSDT,64197.370000,64197.380000,1771976252514,1771976251234,1771976251234,99419,80,0
BTCUSDT,64197.190000,64197.380000,1771976252614,1771976251334,1771976251334,100018,84,0
BTCUSDT,64197.310000,64197.380000,1771976252714,1771976251433,1771976251433,99782,63,0
BTCUSDT,64197.360000,64203.040000,1771976252814,1771976251534,1771976251534,100682,142,0
BTCUSDT,64053.160000,64197.380000,1771976252915,1771976251634,1771976251634,100125,59,0
BTCUSDT,64194.810000,64201.700000,1771976253014,1771976251734,1771976251734,99557,70,0
BTCUSDT,64198.950000,64197.380000,1771976253114,1771976251834,1771976251834,100033,133,0
BTCUSDT,64198.950000,64198.960000,1771976253214,1771976251934,1771976251934,99930,73,0
BTCUSDT,64198.950000,64208.020000,1771976253315,1771976252034,1771976252035,100731,124,0
BTCUSDT,64198.950000,64198.960000,1771976253416,1771976252135,1771976252135,100657,63,0
BTCUSDT,64198.950000,64198.960000,1771976253514,1771976252234,1771976252234,98700,91,0
BTCUSDT,64197.860000,64198.960000,1771976253614,1771976252334,1771976252334,99761,133,0
BTCUSDT,64198.950000,64200.390000,1771976253714,1771976252433,1771976252433,99843,76,0
BTCUSDT,64159.890000,64198.960000,1771976253815,1771976252535,1771976252535,101217,66,0
BTCUSDT,64083.790000,64198.960000,1771976254014,1771976252734,1771976252735,199684,330,0
